parent_video_id,id,media_items,video_count,author_name,comment_count,spam_score,engagement,sentiment,text,day_of_week,themes,platform,author_pic_url,max_exp,media_count,content_id,authenticity_scale,tag,author_id_str,country_code,authenticity_scale_percent,image_count,nodes,subject,author_id,date,lang,like_count,content_type,content_url,is_spam,share_count,author_screen_name,author_url,sentiment_name
,18019563919796661,[],0,Stayhumble_Cali,0,0.0023220181465148926,0,-0.1899,@cnn @newsnation @bbcnews @reuters @aljazeeraenglish @foxnews @cbsnews @nbcnews #SelectiveHumanity 👎🏼,1,['news_&_social_concern'],I,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/271326696_4827838387294402_2491423314706634939_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ad=z-m&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=1czh2O5kr8AAX_znhoB&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfChbP-5GSWh-oaYjsuVSjBz5dfn23qrk9110OIbQ7xH5A&oe=65281197&_nc_sid=f5838a,0,0,18019563919796661,0.5,UNCHECKED_PROFILE,43338461,Missing Value,50.0,0,,['@nbcnews'],43338461,2023-10-08 05:18:51+00:00,en,0,comment,,False,0,stayhumble_cali,https://www.instagram.com/stayhumble_cali,net
,18038811451558894,[],0,Nusa Dimopoulos,0,0.5,0,0,👏👏👏👏👏👏👏,1,Missing Value,I,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/382290781_832398511896822_6733140526086737594_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ad=z-m&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=51wiPMtoIQgAX8vrjXL&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfCnPIlwyVCGHk4pWDNHS5z3HEMFqnCVOuxOktnsYwiD0A&oe=65278833&_nc_sid=f5838a,0,0,18038811451558894,0.5,UNCHECKED_PROFILE,1629965732,Missing Value,50.0,0,,,1629965732,2023-10-08 06:55:25+00:00,und,0,comment,,UNTAGGED,0,nudiimop,https://www.instagram.com/nudiimop,net
,17973747281550539,[],0,,0,0.0048545002937316895,0,0.57101,Thank you for being honest 👏👏👏,1,['news_&_social_concern'],I,https://scontent-fra3-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-fra3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=tzrtV3LSSLgAX8znuHx&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfD08hN_TUMlV4nlHlzvkzWOOTPtFDWmG9OJmYNsPY2iYA&oe=6527FF4F&_nc_sid=000000,0,0,17973747281550539,0.5,UNCHECKED_PROFILE,49615310025,Missing Value,50.0,0,,[],49615310025,2023-10-08 07:50:13+00:00,en,0,comment,,False,0,voiceofwisdom1m,https://www.instagram.com/voiceofwisdom1m,pos
,17975152733561988,[],0,Citizen of Nowhere,0,0.0014401078224182129,0,-0.9287,"@san.aa1980 I'd would argue that there are no ""innocent civilians""; they're invading colonialists that support a racist, ethnosupremasist, ethnic cleansing, terrorist state.",1,['news_&_social_concern'],I,https://instagram.ftlv5-1.fna.fbcdn.net/v/t51.2885-19/316573742_439325851682662_2964278599167655095_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.ftlv5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=kSkTXFepBL0AX-z8Ml7&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfArKlgqTpHVJ0Bz1MCVlmsy1CY3Kw5iEh-EI_epbxYqVQ&oe=6527E9F2&_nc_sid=7b9ede,0,0,17975152733561988,0.5,UNCHECKED_PROFILE,261373524,Missing Value,50.0,0,,[],261373524,2023-10-08 08:29:37+00:00,en,0,reply,,False,0,_stones_,https://www.instagram.com/_stones_,neg
,18009619336942397,[],0,سہیل قریشی۔🌐,0,0.00157088041305542,0,0.24591,River to sea Palestine 🇵🇸 will be free love from india 🇮🇳,1,['news_&_social_concern'],I,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/386916144_155525350965434_954912124338246824_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ad=z-m&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=U9KdDdqz_1wAX-Lztc9&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfAk912nvMiM33WtsIojnkT3qv07-oGEUS0X9uxVXkNlog&oe=65277F3B&_nc_sid=f5838a,0,0,18009619336942397,0.5,UNCHECKED_PROFILE,8154275673,Missing Value,50.0,0,,['india'],8154275673,2023-10-08 10:19:37+00:00,en,0,comment,,False,0,sullu_qureshi_01sq,https://www.instagram.com/sullu_qureshi_01sq,net
,18019088524798943,[],0,MonikaAbbas,0,0.001284956932067871,0,0,So true👏,1,Missing Value,I,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/30603339_222265935187709_627849619388235776_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ad=z-m&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=D0Dl5Bv5kCAAX-2TNWB&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfBlwmc4_XrDSSfZOrYyhaNLVjTEo4vNwdEhj6Lrc_JXpQ&oe=6527E43C&_nc_sid=f5838a,0,0,18019088524798943,0.5,UNCHECKED_PROFILE,1480964589,Missing Value,50.0,0,,,1480964589,2023-10-08 11:30:04+00:00,und,0,comment,,False,0,monika.abbas1,https://www.instagram.com/monika.abbas1,net
,3208473040191487738,[],0,Audria Nara,0,0.5,0,-0.54088,"#hamás , the resistance group that controls the besieged #gaza Strip, announced the start of #operation “Al Agsa Flood” against “Israel”. The Palestinian liberation group warned the Israeli side to stop all attacks made by Israel.

With that, the formation of an operation targeting airfields and military bases, using more than 5,000 missiles. #fyp #fypage #israelkoyak #israelterrorist -#israelterrorist #palestine🇵🇸 #palestinewillbefree #fypviral #muslim",7,['news_&_social_concern'],I,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/368873966_1026302348372204_8313933549114876451_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ad=z-m&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=jP7ApN842dsAX-QgWrb&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBw989hVRkrwAvhR_1CC95AA3h5eMdQA2NLr-8CKtu2QA&oe=652830E3&_nc_sid=472314,0.0,0,3208473040191487738,0.5,UNCHECKED_PROFILE,48175980806,ps,50.0,0,,"['#israelterrorist -#israelterrorist', '#operation ""Al Agsa Flood', '#palestine #palestinewillbefree', 'Israel', 'Israeli', 'more than 5,000']",48175980806,2023-10-07 17:30:44+00:00,en,0,video,https://www.instagram.com/p/CyGyTsYB_76,UNTAGGED,0,raudriana15,https://www.instagram.com/raudriana15,neg
,3208502764967131912,[],0,Paulo Sérgio,0,0.5,0,-0.88348,"Se você chama o Hamas de terrorista, imagine o que você faria se outra família com apoio de poderosos invadisse sua casa e fosse expulsando tua família, inclusive com mortes de parentes, até dominar totalmente tua casa, tuas posses e apagar a tua história? #freepalestine #zionism #israelterrorist",7,Missing Value,I,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-19/101010438_262045805147508_4215552199645724672_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=QNlZ3Ms_az0AX9p3gvw&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfAoPqwNPmO1QnZzaG63ItYOPHjJQRWrAZHCeSZX1WlezA&oe=652831E0&_nc_sid=472314,0.0,0,3208502764967131912,0.5,UNCHECKED_PROFILE,7150421086,Missing Value,50.0,0,,"['#freepalestine', 'Hamas']",7150421086,2023-10-07 18:29:16+00:00,pt,0,regular,https://www.instagram.com/p/CyG5EPuuXsI,UNTAGGED,0,passer.am,https://www.instagram.com/passer.am,neg
,3208522930375449061,[],0,,0,0.5,0,-0.65339,"Há anos que o povo palestino vem sendo massacrado por Israel. 

A população palestina vem sendo dizimada, presa, torturada, suas casa tomadas, poços d'água concretados e não houve qualquer reação da população mundial.

Crianças, jornalistas..toda a população civil em constante ameaça e sendo morta diariamente há anos e nenhuma comoção, manifestação ou protesto da midia ocidental e governantes.

O que estamos vendo hoje é uma população que é oprimida há anos se revoltando contra o seu opressor: o estado terrorista de Israel.

#freepalestine 
.
.
.
#apartheidisrael #limpezaétnica #crimesdeisraelcontraospalestinos #oprimidoxopressor #palestine #palestine🇵🇸 #israelterrorist",7,Missing Value,I,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-19/81884930_277000789938557_1435050364318515200_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=BrX0nVUac5wAX_nUPPO&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfA_lMmSNoL-_yiZFceUUgiqNHLcsqHDKdZwIXygJrcv1Q&oe=6527E239&_nc_sid=472314,0.0,0,3208522930375449061,0.5,UNCHECKED_PROFILE,471432052,Missing Value,50.0,0,,"['#freepalestine', 'Israel', '🇸']",471432052,2023-10-07 19:09:20+00:00,pt,0,regular,https://www.instagram.com/p/CyG9psOuVnl,UNTAGGED,0,montoeira,https://www.instagram.com/montoeira,neg
,3208551819482500286,[],0,Meheraj Molla,0,0.5,0,0,"✊🇵🇸🇵🇸🇵🇸✊
#WeArePalestine 
#FreePalestine

#IsraelTerrorism 
#IsraelTerrorist 
#BoycottIsrael",7,Missing Value,I,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-19/383958353_839903927575291_7078241641427914565_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=3aobQpl8th0AX8ihKSn&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfD6C8n2ur_Y4ZPrbmfvRZ5cfu6n0hJ_q77r7BFbvocCuA&oe=6526F1CA&_nc_sid=472314,0.0,0,3208551819482500286,0.5,UNCHECKED_PROFILE,50907157087,Missing Value,50.0,0,,,50907157087,2023-10-07 20:06:45+00:00,und,0,regular,https://www.instagram.com/p/CyHEOFTsAy-,UNTAGGED,0,meheraj_molla_333,https://www.instagram.com/meheraj_molla_333,net
,3208667849719873415,[],0,Nati Almeida - 1 Coríntios 10:31 ❤️‍🔥,0,0.5,0,-0.78667,"O Guarda de Israel não dorme!!! ✡️🤍🕊️

#guerra
#israelterrorist #atentadosterroristas #jesus #igreja #viralpost #deus #israel",7,Missing Value,I,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-19/377408568_276998628470751_81213144559099484_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=BPs8FdgH6AUAX9NOOlu&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBR2p1m3Jefc9KUnG47Wn2RctkIjA34TcsLka1grGRquw&oe=65282C35&_nc_sid=472314,0.0,0,3208667849719873415,0.5,UNCHECKED_PROFILE,4742618556,Missing Value,50.0,0,,"['Guarda de Israel', '✡', '🕊']",4742618556,2023-10-07 23:57:16+00:00,pt,0,regular,https://www.instagram.com/p/CyHemi4xP-H,UNTAGGED,0,nat__almeida,https://www.instagram.com/nat__almeida,neg
,3208947792021887390,[],0,Pales Tin,0,0.5,0,-0.71918,"#showmercy to the unarmed weak elderly, man/woman & child 😊 #gaza #hamás #savepalestine #palestine🇵🇸 #israelkoyak #israelterrorist #israelkoyak🇮🇱👎 #fypage #fyp #fypシ #fyppage #fypp #fypviral",1,['news_&_social_concern'],I,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/191372304_890213815039085_3118932829392771194_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ad=z-m&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=8RUsbA-Yw8kAX8bUctJ&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBpwtuIA31fYG8OBsJQH6ym891ZR9F3tqmWYtRPwcoIhQ&oe=6528568F&_nc_sid=472314,0.0,0,3208947792021887390,0.5,UNCHECKED_PROFILE,47722051386,ps,50.0,0,,['#fypp'],47722051386,2023-10-08 09:13:28+00:00,en,0,carousel,https://www.instagram.com/p/CyIeQPePRme,UNTAGGED,0,palace_tin,https://www.instagram.com/palace_tin,neg
,3208960951759693167,[],0,Usman Sandhu,0,0.5,0,0,#freepalestine #israelterrorist,1,Missing Value,I,https://instagram.ftlv7-1.fna.fbcdn.net/v/t51.2885-19/350154455_149084434826269_70621917692240408_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.ftlv7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tOp22jDJ0NcAX_K7oTs&edm=AMKDjl4BAAAA&ccb=7-5&oh=00_AfBQWLMLhIjiaQdkrK5iuelbrLtLf4SpXMEvsInWhP4Plw&oe=65273206&_nc_sid=472314,0.0,0,3208960951759693167,0.5,UNCHECKED_PROFILE,3095097480,Missing Value,50.0,0,,,3095097480,2023-10-08 09:40:21+00:00,und,0,video,https://www.instagram.com/p/CyIhPvbvGVv,UNTAGGED,0,usman_sandhu11,https://www.instagram.com/usman_sandhu11,net
,18001806031945593,[],0,Every Good Man,0,0.0017228126525878906,0,0,End Palestine.,7,Missing Value,I,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-19/73163739_763859170693899_8300059020035620864_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=NKISRLkow9YAX8xPLzL&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDJqdOiei9TJmhtEBWfFNi7eyDF-Ln-OiTzLfxlk9UoXw&oe=6528165F&_nc_sid=f5838a,0,0,18001806031945593,0.5,UNCHECKED_PROFILE,22896434609,Missing Value,50.0,0,,,22896434609,2023-10-07 18:21:44+00:00,und,0,comment,,False,0,every.good.man,https://www.instagram.com/every.good.man,net
,18025192729678698,[],0,Meriem ad,0,0.001390993595123291,0,0,#freepalestine🇵🇸,7,Missing Value,I,https://instagram.fvie1-1.fna.fbcdn.net/v/t51.2885-19/73475317_576696716233026_5937381915479769088_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fvie1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=hLEU2f3IqbwAX8pL3yC&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfAOhNpevzW-jVaCGMgAjjcMdw8IYA3n89F2IwaW9528rw&oe=6527A192&_nc_sid=f5838a,0,0,18025192729678698,0.5,UNCHECKED_PROFILE,2868049470,Missing Value,50.0,0,,,2868049470,2023-10-07 21:34:04+00:00,und,0,comment,,False,0,mariemadd,https://www.instagram.com/mariemadd,net
,18021203893742837,[],0,Yasar Ali,0,0.0013247132301330566,0,0.44555,May Allah protect the Palestinians,1,['news_&_social_concern'],I,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/382544047_346857017769405_6955971044876258647_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ad=z-m&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=1AhOLKmLe6kAX-fYcxM&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfC_kdVeGlqHrR658l87Ax-tt7BdqVllz9I8xOvLsuBgFQ&oe=6527A1ED&_nc_sid=f5838a,0,0,18021203893742837,0.5,UNCHECKED_PROFILE,13383240119,Missing Value,50.0,0,,['Palestinians'],13383240119,2023-10-08 05:07:55+00:00,en,0,comment,,False,0,aliyxsar,https://www.instagram.com/aliyxsar,pos
,17997440348179744,[],0,Yas Mina,0,0.001390993595123291,0,0,#freepalestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,1,Missing Value,I,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-19/279347411_517208150051119_6169280956515519187_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=fa10zkO1auwAX8sxytL&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfAq7OEO2hegqIO-gZUyrLGigb6UrP9xWUSQ4TrSEu9YqA&oe=652746DC&_nc_sid=f5838a,0,0,17997440348179744,0.5,UNCHECKED_PROFILE,46719409224,Missing Value,50.0,0,,,46719409224,2023-10-08 09:16:55+00:00,und,0,comment,,False,0,a_n_i_m_s_a_y_a_n_i_m,https://www.instagram.com/a_n_i_m_s_a_y_a_n_i_m,net
,18236787124209690,[],0,SID,0,0.0019870996475219727,0,0.58879,@every.good.man  I'll make sure u say the same thing on the day of judgement,1,"['news_&_social_concern', 'diaries_&_daily_life']",I,https://instagram.flba1-1.fna.fbcdn.net/v/t51.2885-19/365057295_3536683416577471_1473016479842243738_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ad=z-m&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=KgegE4z4i5EAX8uS8uE&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfAf81_wZkU7_sE_3V0JA2n2T4t1IrENTi_AFYZeZLxprw&oe=65271485&_nc_sid=7b9ede,0,0,18236787124209690,0.5,UNCHECKED_PROFILE,53002686235,Missing Value,50.0,0,,['the day'],53002686235,2023-10-08 09:22:32+00:00,en,0,reply,,False,0,_siddiquerayyan,https://www.instagram.com/_siddiquerayyan,pos
,17986010324456526,[],0,Derhakan Humaid Lina,0,0.0015978217124938965,0,-0.19451,#world4palestine,1,['news_&_social_concern'],I,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-19/311679735_1080014899327699_8052919372462722426_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=pTGNUkRSdnEAX_pqY-g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfCJ5TGLnrQVcXuJCHbtXpMX06SL5XwtI3sUiq8p0Qc3_Q&oe=6528050B&_nc_sid=f5838a,0,0,17986010324456526,0.5,UNCHECKED_PROFILE,2534356489,Missing Value,50.0,0,,[],2534356489,2023-10-08 10:07:38+00:00,en,0,comment,,False,0,derhakanlina,https://www.instagram.com/derhakanlina,net
,17974457165384979,[],0,Big Chris,0,0.0011565685272216797,0,-0.15951,Does that mean displaced Palestinians will be able to live there?,1,['news_&_social_concern'],I,https://instagram.fvie1-1.fna.fbcdn.net/v/t51.2885-19/321526665_714249040132827_7535167250739403549_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.fvie1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=dMoeOfVwyzwAX8P8CkE&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfB0OT8yca33SC3cqVdmQIkMbVNOOdSLjmplFqsvaL6GUg&oe=652724C7&_nc_sid=f5838a,0,0,17974457165384979,0.5,UNCHECKED_PROFILE,48924353585,Missing Value,50.0,0,,['displaced Palestinians'],48924353585,2023-10-08 11:21:15+00:00,en,0,comment,,False,0,starwarsgeekyboi,https://www.instagram.com/starwarsgeekyboi,net
,18008124412968381,[],0,Every Good Man,0,0.001368105411529541,0,-0.64331,@farhan_hussain_04 Palestine about to get smoked 💯,1,['news_&_social_concern'],I,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-19/73163739_763859170693899_8300059020035620864_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=NKISRLkow9YAX8xPLzL&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDJqdOiei9TJmhtEBWfFNi7eyDF-Ln-OiTzLfxlk9UoXw&oe=6528165F&_nc_sid=f5838a,0,0,18008124412968381,0.5,UNCHECKED_PROFILE,22896434609,Missing Value,50.0,0,,['Palestine'],22896434609,2023-10-08 11:25:24+00:00,en,0,reply,,False,0,every.good.man,https://www.instagram.com/every.good.man,neg
,18021164704783619,[],0,RUSTAQI🇴🇲,0,0.0012779831886291504,0,0.66886,@every.good.man 🐖🏳️‍🌈,1,[],I,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/343290356_621955599447675_5637433957319471192_n.jpg?stp=dst-jpg_e0_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=gaDMWjpaHFoAX-rZnff&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfCx4G2Dy-wgWEu5aWqXUJEfXozVnOXwnEJcjk0rN5xt3g&oe=652827A9&_nc_sid=7b9ede,0,0,18021164704783619,0.5,UNCHECKED_PROFILE,52099281617,Missing Value,50.0,0,,[],52099281617,2023-10-08 11:29:57+00:00,en,0,reply,,False,0,a8l.im,https://www.instagram.com/a8l.im,pos
,7287284415196106030,"[{'objects': None, 'media_id': None, 'media_url': 'https://d162n66y7x4l64.cloudfront.net/TK_7287284415196106030_v12044gd0000ckgq3qjc77ua54cj7v7g.mp4?image-format=webp&image-width=200&Expires=1696948163&Signature=cP2usiRZ3JjSg22lPcZhiOrGtcgrIA74PRi2KGH7c0b3mPh7DZVV79cV3arHxCLJ7fqqvrld8tQIiswMcfDN46sezu5yIYYjbzXn~FNiVlN0a1GUuABR7W7xR0GKz8sJSf~zS-HNIKxHKAId93mgIcFQ5KUkLOyj3hZuITT0zHD5tmS6s~wNfFMdCSVD6e3P~LJeMtDiKPvCRT8uvNYDsbfvGzoUEs64IccyjXNcSMuqibs0hi2tjAfemQRunNLDXRcYrxzVn2j~Diln41sLSeultfRr6INMk7grqo0x7eoSiPG1SqkpUFgFbRnx3h4Q4DnxzxrP5r4-165WPp2a-g__&Key-Pair-Id=K3JBIXBQ13O74I', 'media_type': None}]",1,Kellerman,2799,0.5,104640,-0.88827,The F*ckin’ News 10.7.23 #israel #palestine #missile #attack #war #breakingnews #youshouldknow #news #foryou #fyp ,7,['news_&_social_concern'],TK,https://sf16-passport-va.ibytedtos.com/img/musically-maliva-obj/1623968021200902~150x150.png,1755704.6979865774,1,7287284415196106030,0.05319,REAL_PROFILE,6651768240421011461,us,5.319,0,,['#israel #palestine #missile #attack #war'],6651768240421011461,2023-10-07 18:25:33+00:00,en,97510,video,https://m.tiktok.com/v/7287284415196106030,UNTAGGED,4331,kellermankomedy,https://www.tiktok.com/@kellermankomedy,neg
,7287352959233559850,[],0,DavidL,4152,0.5,85617,0.55685,"Get ready, because Jesus is coming soon!#Jesus #Prophecy #JesusIsComingSoon #fyp #israel ",7,"['other_hobbies', 'arts_&_culture']",TK,https://sf16-passport-va.ibytedtos.com/img/tos-maliva-avt-0068/acb60a7591177fcf3ead47f33a9025b7~150x150.png,1436526.8456375839,0,7287352959233559850,0.05618,REAL_PROFILE,7070678863808480302,us,5.618,0,,"['Jesus', 'soon!#Jesus #Prophecy']",7070678863808480302,2023-10-07 22:51:29+00:00,en,61896,video,https://m.tiktok.com/v/7287352959233559850,UNTAGGED,19569,davidlcomedy,https://www.tiktok.com/@davidlcomedy,pos
,7287375043368094977,[],0,Matan Peretz,1045,0.5,37315,0.09986,AM YISRAEL CHAY. #israel #jewish ,1,"['news_&_social_concern', 'diaries_&_daily_life']",TK,https://sf16-passport-va.ibytedtos.com/img/tos-alisg-avt-0068/0e8ac64d45882656b1c8c4df17f08b82~150x150.png,626090.6040268457,0,7287375043368094977,0.0,REAL_PROFILE,18300321,us,0.0,0,,"['#israel', 'YISRAEL CHAY']",18300321,2023-10-08 00:17:14+00:00,und,35546,video,https://m.tiktok.com/v/7287375043368094977,UNTAGGED,724,matanperetz,https://www.tiktok.com/@matanperetz,net
,7287431419238812929,"[{'objects': None, 'media_id': None, 'media_url': 'https://d162n66y7x4l64.cloudfront.net/TK_7287431419238812929_v10025g50000ckh2gf3c77u120chbgig.mp4?image-format=webp&image-width=200&Expires=1696948163&Signature=A3BiTR62DOtoaWTVBwpgG8x8CgIfOxFQwBIBMD2LfwmRG3pcZdxswfAJwtr9bdzvzrf33M6O5Im5wpOw0g3JS~RPMgqKQgehq3UDRbeEmD4~ehsXMyDJxOQ8ECHsMtmY~xxquaAtX6iIqyR6mn0Qyf6rEpIz-qQAovzKcsaRfL-qzONjVvmJUJVc8qCq8xJKbhsT~ZCuSrdCNag~EQoQgPWgCVKijaAEYlQxwKBaN-YilkWXIq9d7GuW7BOv8pEASjYhRqCtvCVVKP~50XsmqIv4jmjYudmqvb-1LmDGEbSdu8i6FL2QVlGeve-YcLR9vi~Gem2Mf4PUzSYhNUv6iA__&Key-Pair-Id=K3JBIXBQ13O74I', 'media_type': None}]",1,Majoriti Official,507,0.5,34238,-0.99859,Allahuakbar… sama-sama kita doakan penduduk di Gaza😭 klik link untuk artikel dan video penuh #wartawan #siaranlangsung #live #palestin #palestine #gaza #israel #trendingnewsmalaysia #beritaditiktok  ,1,Missing Value,TK,https://sf16-passport-va.ibytedtos.com/img/tos-useast2a-avt-0068-giso/9cee564ae5608df8e4e153bc0e4a39f2~150x150.png,574463.0872483222,1,7287431419238812929,0.0,REAL_PROFILE,6992406627824141338,us,0.0,0,,"['Allahu', 'Gaza', 'beri', 'israel', 'news', 'pale', 'stin', 'tadi', 'trend']",6992406627824141338,2023-10-08 03:55:52+00:00,und,33023,video,https://m.tiktok.com/v/7287431419238812929,UNTAGGED,708,majoritiofficial,https://www.tiktok.com/@majoritiofficial,neg
,7287310752178769153,"[{'objects': None, 'media_id': None, 'media_url': 'https://d162n66y7x4l64.cloudfront.net/TK_7287310752178769153_v10044g50000ckgrftjc77uc7ne6epdg.mp4?image-format=webp&image-width=200&Expires=1696948163&Signature=X2k0SfF7yswOkXPZp71X0p0IzsoKhPH~seoVKpbtcNUiKCN9vhbEmbTo3kY-l-2H0L2BNGdeFXbujaEpeAHYecKx-ipbwvJynAMttz48BckP-YXOV2Con6Iq9q5TlMSNOc6imk3WmcTF1YrajQP3S4aMqeNoXbaBKrUgvOR4taHG1kFYmO8lSEBB0NHJbWhVZGUgz2EWKXyc4G4kbrmN61yzT2VJoVIHUapU~xCAXSYOk4ZF4LUQIHBsUhTnE9hyhxw~VTc9QDEql4CmmxbgtNoNemr9MhAEWllUYG8fTFTEOAwzi780C7vIogvDOeqt6I1-GElTvD6P9ZZoAm~jbA__&Key-Pair-Id=K3JBIXBQ13O74I', 'media_type': None}]",1,IsraelForever,4709,0.5,33553,-0.85699,"12 hours After the horrible massacre of Palestinian terrorist of hundresds of israeli citizens men women and children, israel is preparing for all out war. The gloves ate off,  You mess with the bull, you get the horns !",7,['news_&_social_concern'],TK,https://sf16-passport-va.ibytedtos.com/img/tos-alisg-avt-0068/4cebd88d4483d46afef003f2ed45cff0~150x150.png,562969.7986577181,1,7287310752178769153,0.18681,REAL_PROFILE,7172270065390732294,us,18.681,0,,"['12 hours', 'Palestinian', 'israel', 'israeli']",7172270065390732294,2023-10-07 20:07:44+00:00,en,27100,video,https://m.tiktok.com/v/7287310752178769153,UNTAGGED,1744,israel_forever13,https://www.tiktok.com/@israel_forever13,neg
